,device,source,ab_version,value,value_before
1483,Desktop,Source3,control,373.7150913521352,363.6340756980988
1484,Desktop,Source3,control,335.30604258482,320.9992335251596
1485,Desktop,Source3,control,331.6042821598779,336.8726500766018
1486,Desktop,Source3,control,368.0065624431245,368.17618756883695
1487,Desktop,Source3,control,310.85802909320734,304.9340053054417
1488,Desktop,Source3,control,329.9867229391395,337.1528891350821
1489,Desktop,Source3,control,379.1570584525872,390.4564510216455
1490,Desktop,Source3,control,328.7625882786515,331.926681477726
1491,Desktop,Source3,control,289.3259068288234,284.3137409368314
1492,Desktop,Source3,control,412.9289964145582,409.01485750864504
1493,Desktop,Source3,control,507.66687295215826,518.121200501257
1494,Desktop,Source3,control,360.2400206421796,373.00972673229376
1495,Desktop,Source3,control,396.11446148856055,378.5138891429935
1496,Desktop,Source3,control,303.14332284295244,305.84026101477684
1497,Desktop,Source3,control,335.16356043953914,327.54866819965486
1498,Desktop,Source3,control,267.04537081867414,263.0473793611938
1499,Desktop,Source3,control,242.12633181951628,258.9344498980935
1500,Desktop,Source3,control,252.99766993369616,257.8969129808226
1501,Desktop,Source3,control,264.85601078144447,274.35470019842364
1502,Desktop,Source3,control,339.48798486682364,331.6579878610978
1503,Desktop,Source3,control,362.1378994796812,361.26007039180945
1504,Desktop,Source3,control,298.8051015818327,296.9221093553447
1505,Desktop,Source3,control,270.7090526353304,269.67880944348116
1506,Desktop,Source3,control,233.7953250296954,243.70663505410556
1507,Desktop,Source3,control,341.81844152330336,332.12755226207184
1508,Desktop,Source3,control,284.26496745110995,281.30331544233195
1509,Desktop,Source3,control,377.3365037095222,366.1817469186738
1510,Desktop,Source3,control,309.39344370002686,312.94763493445896
1511,Desktop,Source3,control,254.15986757895416,262.3203260129577
1512,Desktop,Source3,control,279.4342665619392,286.8127972396782
1513,Desktop,Source3,control,243.48146573539898,243.15995922740717
1514,Desktop,Source3,control,306.79852953369766,294.1589072693704
1515,Desktop,Source3,control,294.5412229717408,298.7947983917383
1516,Desktop,Source3,control,325.09417515782513,336.52840057392086
1517,Desktop,Source3,control,229.15211527927642,247.76812909570552
1518,Desktop,Source3,control,267.1349928972786,261.17467154334076
1519,Desktop,Source3,control,459.71911445145753,459.6560682472169
1520,Desktop,Source3,control,325.75378469169164,297.59695461893864
1521,Desktop,Source3,control,299.5336115001984,305.19456188155306
1522,Desktop,Source3,control,332.8306139536675,341.662217153842
1523,Desktop,Source3,control,251.4481321887006,244.0089783507657
1524,Desktop,Source3,control,338.42760284215194,333.2215027565116
1525,Desktop,Source3,control,229.38810684953108,232.71911454218272
1526,Desktop,Source3,control,323.73032157114534,314.14549419501674
1527,Desktop,Source3,control,269.7123146808198,269.10352371773786
1528,Desktop,Source3,control,391.968494155856,386.1605136502044
1529,Desktop,Source3,control,280.537603694683,289.2899744629941
1530,Desktop,Source3,control,270.62586183127274,266.00563234691
1531,Desktop,Source3,control,350.3500502307787,365.09225744870537
1532,Desktop,Source3,control,359.1114638243994,363.9001670621136
1533,Mobile,Source1,test,334.16125231420204,356.63031315507766
1534,Mobile,Source1,test,280.15542272020514,289.3903862347553
1535,Mobile,Source1,test,264.5823507202579,273.26330739287323
1536,Mobile,Source1,test,329.9387351948739,367.76833277332776
1537,Mobile,Source1,test,294.45419458514795,284.74912324826533
1538,Mobile,Source1,test,245.761042072126,262.9879437482392
1539,Mobile,Source1,test,344.7885844699267,344.6399544574453
1540,Mobile,Source1,test,305.8273548117826,327.20647276460045
1541,Mobile,Source1,test,329.07867247181844,343.7798248339267
1542,Mobile,Source1,test,285.15538611002825,299.46672352854927
1543,Mobile,Source1,test,226.3842817709545,252.73264964375244
1544,Mobile,Source1,test,250.34768771728062,278.0929963249121
1545,Mobile,Source1,test,389.55265951930835,421.67576226813816
1546,Mobile,Source1,test,268.69267682061036,288.9783974422519
1547,Mobile,Source1,test,280.5056325209215,284.4789514716462
1548,Mobile,Source1,test,359.6141138939187,370.75115754321905
1549,Mobile,Source1,test,430.36038685360677,436.76118443288715
1550,Mobile,Source1,test,266.1358655023277,291.72642034472045
1551,Mobile,Source1,test,273.3226230810759,304.6375871930492
1552,Mobile,Source1,test,234.1942524839711,244.66453237820033
1553,Mobile,Source1,test,340.4965871460558,340.0548206548498
1554,Mobile,Source1,test,336.9338773008856,365.03367919055484
1555,Mobile,Source1,test,325.73300015249316,343.27888414966833
1556,Mobile,Source1,test,301.4231419567441,327.0722007060374
1557,Mobile,Source1,test,319.37099143828976,328.18961686505355
1558,Mobile,Source1,test,294.94336482264106,300.40323081393984
1559,Mobile,Source1,test,229.64402015828986,247.77776446969128
1560,Mobile,Source1,test,353.1146389633528,366.0067176681139
1561,Mobile,Source1,test,273.0851680817402,296.06562371391317
1562,Mobile,Source1,test,385.2024659173923,381.14445761559057
1563,Mobile,Source1,test,306.9772470424996,309.34978557136037
1564,Mobile,Source1,test,285.0914235385126,314.70022679862547
1565,Mobile,Source1,test,302.51229276717265,307.52452262928296
1566,Mobile,Source1,test,494.2607292724786,535.5214536843392
1567,Mobile,Source1,test,334.8414651328718,352.1710261012108
1568,Mobile,Source1,test,283.9711167810192,293.57296644607936
1569,Mobile,Source1,test,308.1613685063178,334.705205406217
1570,Mobile,Source1,test,280.31206898988694,311.47309673776374
1571,Mobile,Source1,test,244.51383266936207,241.1938543841041
1572,Desktop,Source1,test,372.68448791012105,387.91527037503437
1573,Desktop,Source1,test,379.9251927644009,403.203753981502
1574,Desktop,Source1,test,435.60854271481907,453.38675377180675
1575,Desktop,Source1,test,327.6180283436639,341.3242011963037
1576,Desktop,Source1,test,252.53434661114807,249.36256215200416
1577,Desktop,Source1,test,357.26726641634775,387.25039935477645
1578,Desktop,Source1,test,291.71012415335343,294.24995510837334
1579,Desktop,Source1,test,370.35397999955075,402.5626221653949
1580,Desktop,Source1,test,316.7533665516916,337.68949269022033
1581,Desktop,Source1,test,351.6890861833896,373.631075261807
1582,Desktop,Source1,test,280.10279162015615,289.9677336022781
1583,Desktop,Source1,test,373.0813893581238,381.3787225929191
1584,Desktop,Source1,test,287.99395619721867,315.75858211611245
1585,Desktop,Source1,test,348.28399498454326,376.6453729599197
1586,Desktop,Source1,test,352.16567399439964,368.5216381795068
1587,Desktop,Source1,test,378.45353961494885,401.09171741203033
1588,Desktop,Source1,test,297.01316539661633,323.7237945058176
1589,Desktop,Source1,test,297.6422964591092,308.7988365751546
1590,Desktop,Source1,test,308.0203949812196,309.5163916304275
1591,Desktop,Source1,test,357.8640430810781,358.800818890899
1592,Desktop,Source1,test,332.7908646517258,356.4406199489639
1593,Desktop,Source1,test,290.8463575415065,299.1153666618561
1594,Desktop,Source1,test,392.00770492442626,415.4215642883683
1595,Desktop,Source1,test,272.7891532490513,297.57960719200446
1596,Desktop,Source1,test,347.04135296126304,367.11234142615615
1597,Desktop,Source1,test,278.9903802295893,271.79184301760966
1598,Desktop,Source1,test,291.2175155559093,307.370828226756
1599,Desktop,Source1,test,453.9154392015925,486.9125744939484
1600,Desktop,Source1,test,272.54746959990325,308.04120238145526
1601,Desktop,Source1,test,382.0871568657409,394.59264937788186
1602,Desktop,Source1,test,287.62436273405115,309.32962672811084
1603,Desktop,Source1,test,312.5338723888393,338.9994561037916
1604,Desktop,Source1,test,340.557615993026,350.3388584276982
1605,Desktop,Source1,test,296.1275393900232,313.3097130997193
1606,Desktop,Source1,test,459.9548792541708,488.37054393209644
1607,Desktop,Source1,test,380.6655073088415,394.09776014622764
1608,Desktop,Source1,test,357.22420164428587,365.6943741779754
1609,Desktop,Source1,test,387.0700226396143,416.0673160668963
1610,Desktop,Source1,test,347.3353560122788,368.31953794482763
1611,Desktop,Source1,test,346.6976968025471,374.04922799733134
1612,Desktop,Source1,test,320.65403311143643,339.70055672674056
1613,Desktop,Source1,test,273.8020572196551,301.0537043939484
1614,Desktop,Source1,test,301.2256187120898,311.1627278695678
1615,Desktop,Source1,test,270.55404634641735,285.8131501901164
1616,Desktop,Source1,test,272.3524068769246,276.2697403915346
1617,Desktop,Source1,test,273.77114660050387,269.15678603552436
1618,Desktop,Source1,test,270.79141366996197,275.19877220710913
1619,Desktop,Source1,test,259.03725350743906,269.11990652166656
1620,Desktop,Source1,test,353.5220396098828,376.0104314121447
1621,Desktop,Source1,test,357.63178481185577,366.239572580085
1622,Desktop,Source1,test,357.01504643054614,384.4923220217704
1623,Desktop,Source1,test,347.7220505878885,348.9575023890498
1624,Desktop,Source1,test,337.284701048513,365.1109064003953
1625,Desktop,Source1,test,269.690257545677,291.2266548507955
1626,Desktop,Source1,test,277.9132453255995,298.54714399151203
1627,Desktop,Source1,test,292.00468020962944,317.22067618228374
1628,Desktop,Source1,test,342.56614407704575,358.1044188890662
1629,Desktop,Source1,test,306.12515756568524,322.83547084739314
1630,Desktop,Source1,test,258.95422487528685,280.53661384039714
1631,Desktop,Source1,test,337.3365246221359,338.5702591663729
1632,Desktop,Source1,test,405.684210033063,411.87206269177295
1633,Desktop,Source1,test,265.8896230833064,267.66221098419356
1634,Desktop,Source1,test,265.56103645193963,281.31411015557654
1635,Desktop,Source1,test,290.54141333942954,324.52333635269963
1636,Desktop,Source1,test,265.69992857909324,273.6283450145066
1637,Desktop,Source1,test,311.8581505570276,315.82237068742535
1638,Desktop,Source1,test,226.4301382324571,234.38293929759698
1639,Desktop,Source1,test,297.3020084582592,316.00494335351226
1640,Desktop,Source1,test,336.945593176563,340.5325572708052
1641,Desktop,Source1,test,391.1203440892325,413.5732201927517
1642,Desktop,Source1,test,320.5044610594661,328.1158629193409
1643,Desktop,Source1,test,293.03573632681366,308.73624629621185
1644,Desktop,Source1,test,335.7995431725338,360.51526322861037
1645,Desktop,Source1,test,308.0022660558939,322.2661674594384
1646,Desktop,Source1,test,241.30497263570948,251.7014969396584
1647,Desktop,Source1,test,336.4233700025088,366.0166754229275
1648,Desktop,Source1,test,350.4928458688724,360.1343662392429
1649,Desktop,Source1,test,307.4765176297809,317.72811203706317
1650,Desktop,Source1,test,218.49988630371834,242.4745054970678
1651,Desktop,Source1,test,256.8156485402932,291.715758073603
1652,Desktop,Source1,test,408.23919195205616,438.8046227541844
1653,Desktop,Source1,test,330.57825543806706,338.0215981822248
1654,Desktop,Source1,test,245.48704053633406,276.66830946246006
1655,Desktop,Source1,test,277.2480334222924,285.2657662068658
1656,Desktop,Source1,test,272.69941787592586,284.99465992916396
1657,Desktop,Source1,test,355.7215239756024,367.28532410869303
1658,Desktop,Source1,test,282.9603263403957,289.59606081832857
1659,Desktop,Source1,test,246.723594659735,254.47344756030395
1660,Desktop,Source1,test,353.0462434194805,377.7635451647289
1661,Desktop,Source1,test,349.0849059382939,365.09295121800096
1662,Desktop,Source1,test,316.741917815385,337.03643388593923
1663,Desktop,Source1,test,450.02447641743413,476.2054166636472
1664,Desktop,Source1,test,317.1578968553979,351.7142518785068
1665,Desktop,Source1,test,324.94460777009056,340.4959644452151
1666,Desktop,Source1,test,241.12988757329455,252.32494493752182
1667,Desktop,Source1,test,413.3265565145711,430.0406471889123
1668,Desktop,Source1,test,307.379987157739,331.44457332220304
1669,Desktop,Source1,test,301.46446682303855,322.286218343372
1670,Desktop,Source1,test,285.5998918929861,306.62569686874997
1671,Desktop,Source1,test,253.15664954679627,273.5957791292144
1672,Desktop,Source1,test,305.16526440565576,325.17480251285264
1673,Desktop,Source1,test,381.14042788222133,394.2438049600952
1674,Desktop,Source1,test,352.4047663904471,354.02916028040516
1675,Desktop,Source1,test,336.97548828992615,347.212370114412
1676,Desktop,Source1,test,350.97163287207076,390.4142293789041
1677,Desktop,Source1,test,327.2591168217681,326.83655177534513
1678,Desktop,Source1,test,308.3513551814486,318.5159159932025
1679,Desktop,Source1,test,405.19830611712996,416.7942900590965
1680,Desktop,Source1,test,321.68980174028275,335.68006162440815
1681,Desktop,Source1,test,445.5979686640576,483.7024722775312
1682,Desktop,Source1,test,350.8145822741367,373.381181183322
1683,Desktop,Source1,test,309.0093045941094,330.4453768413797
1684,Desktop,Source1,test,370.9884692249225,415.450181497677
1685,Desktop,Source1,test,353.44810997970126,354.2853851966014
1686,Desktop,Source1,test,248.104145734006,262.14846351763146
1687,Desktop,Source1,test,232.60837550280743,241.1958987190336
1688,Desktop,Source1,test,381.2171686011705,406.88522390324476
1689,Desktop,Source1,test,338.4265432562904,346.48646399337446
1690,Desktop,Source1,test,370.00862510845036,380.92826822352276
1691,Desktop,Source1,test,265.67590641395293,289.59979330059355
1692,Desktop,Source1,test,394.2580129166251,401.33731000049323
1693,Desktop,Source1,test,397.0532077761895,402.52785741008057
1694,Desktop,Source1,test,285.0512426829792,288.5194284957421
1695,Desktop,Source1,test,435.72344296581497,448.8931971426707
1696,Desktop,Source1,test,337.51170450220525,364.90703919378177
1697,Desktop,Source1,test,373.1374053911208,403.07721345439904
1698,Desktop,Source1,test,227.23232122718403,252.06175601114887
1699,Desktop,Source1,test,294.9338836590174,332.2713371970324
1700,Desktop,Source1,test,227.95965530334024,244.82605696351976
1701,Desktop,Source1,test,303.85131251684527,329.3772388841927
1702,Desktop,Source1,test,295.06677365595453,297.46231692860187
1703,Desktop,Source1,test,297.7205374679226,314.4049278553908
1704,Desktop,Source1,test,311.29591085119404,314.5718239582837
1705,Desktop,Source1,test,324.55125336904047,364.94785081037537
1706,Desktop,Source1,test,298.04471937038977,328.05813051620987
1707,Desktop,Source1,test,350.99239481205547,378.20731881227545
1708,Desktop,Source1,test,318.70616270057457,348.87838207106654
1709,Desktop,Source1,test,309.7553015518812,317.7535918546328
1710,Desktop,Source1,test,391.8961688637138,414.71374837904136
1711,Desktop,Source1,test,316.20323279815244,315.51465676173984
1712,Desktop,Source1,test,272.5971645315256,307.4957356883817
1713,Desktop,Source1,test,320.59812258663777,331.02201236673295
1714,Desktop,Source1,test,351.06717050541175,350.6555619030256
1715,Desktop,Source1,test,394.0848639332169,405.32250612677217
1716,Desktop,Source1,test,330.6238200805354,332.73394294043584
1717,Desktop,Source1,test,325.57542490336397,344.7380829973904
1718,Desktop,Source1,test,336.2923958666001,349.3149295711867
1719,Desktop,Source1,test,309.9586515289841,333.60006720790216
1720,Desktop,Source1,test,306.54852126349186,337.3044708654318
1721,Desktop,Source1,test,286.6003381393552,312.50657323904306
1722,Desktop,Source1,test,318.6711102858379,331.5898792752155
1723,Desktop,Source1,test,469.19011294778284,487.0274649180976
1724,Desktop,Source1,test,433.6469959255418,449.98546384494523
1725,Desktop,Source1,test,325.07548537222704,342.73342847310323
1726,Desktop,Source1,test,269.0906410384058,280.2080572829751
1727,Desktop,Source1,test,375.39651958668645,382.1844909087199
1728,Desktop,Source1,test,238.87009004786609,249.81458558715815
1729,Desktop,Source1,test,197.58917164736343,206.533404419508
1730,Desktop,Source1,test,301.70723778428385,321.9127703180188
1731,Desktop,Source1,test,362.4271145623435,376.4960631746629
1732,Desktop,Source1,test,308.5445247119455,349.51781034778
1733,Desktop,Source1,test,344.6802597522974,357.38060334231943
1734,Desktop,Source1,test,330.6848955522239,351.1341790493945
1735,Desktop,Source1,test,241.03932210544934,252.2588315416275
1736,Desktop,Source1,test,265.7870478003009,285.82259389042673
1737,Desktop,Source1,test,315.23696637788726,327.6047600714489
1738,Desktop,Source1,test,314.53627195113063,351.5099289600594
1739,Desktop,Source1,test,306.7789873924761,331.57182871760136
1740,Desktop,Source1,test,333.80096304632656,364.8108181431428
1741,Desktop,Source1,test,244.0192766618705,257.0674653999652
1742,Mobile,Source2,test,423.8903408380894,429.7725710358552
1743,Mobile,Source2,test,357.1880528549311,369.0613150053404
1744,Mobile,Source2,test,302.73018331728036,301.6289905391655
1745,Mobile,Source2,test,447.5762603603487,464.47308334674176
1746,Mobile,Source2,test,299.1291219888779,313.03379713493746
1747,Mobile,Source2,test,245.12264139353402,262.6461984694754
1748,Mobile,Source2,test,413.0025190756856,449.75781708740294
1749,Mobile,Source2,test,352.40812661760737,360.9700049177167
1750,Mobile,Source2,test,263.1349041924972,296.24746028839616
1751,Mobile,Source2,test,306.1019492816028,319.425810916893
1752,Mobile,Source2,test,374.219261782585,394.5067885916079
1753,Mobile,Source2,test,268.64718364217566,278.766949066832
1754,Mobile,Source2,test,426.3535890150191,440.05629686590794
1755,Mobile,Source2,test,320.8692470556919,345.4727888633072
1756,Mobile,Source2,test,314.08747809507935,327.0798853877562
1757,Mobile,Source2,test,272.89797682289037,290.1196197924609
1758,Mobile,Source2,test,315.20818583778583,314.33045667875894
1759,Mobile,Source2,test,325.7062799580785,352.9951158361597
1760,Mobile,Source2,test,264.6819686309443,292.77924739161534
1761,Mobile,Source2,test,321.29438824874046,341.7782740727604
1762,Mobile,Source2,test,306.7154201536765,329.64725044366145
1763,Mobile,Source2,test,325.2192339217626,346.58968898660663
1764,Mobile,Source2,test,339.48997908281876,354.5000820648054
1765,Mobile,Source2,test,339.5009557485438,346.81488980815334
1766,Mobile,Source2,test,259.2216555969468,270.84565941922654
1767,Mobile,Source2,test,310.02752745782726,308.0242891764678
1768,Mobile,Source2,test,240.11084339962198,276.337602116801
1769,Mobile,Source2,test,362.07180768684765,388.512027539932
1770,Mobile,Source2,test,203.70650128307128,236.9046881608176
1771,Mobile,Source2,test,243.0080575680921,260.86511013681036
1772,Mobile,Source2,test,315.10506875468093,316.3685314552426
1773,Mobile,Source2,test,312.4702283475612,326.9173543437035
1774,Mobile,Source2,test,353.34461869402764,370.6955560566079
1775,Mobile,Source2,test,226.09098865338493,247.4508252705871
1776,Mobile,Source2,test,347.20954844529314,337.51858323622
1777,Mobile,Source2,test,361.2503406787924,378.01338135525515
1778,Mobile,Source2,test,249.25002378821137,263.1716440382592
1779,Mobile,Source2,test,296.2086463021719,317.5015836372588
1780,Mobile,Source2,test,334.7638286167535,344.05765184542065
1781,Mobile,Source2,test,315.62945947639616,323.9723176133559
1782,Mobile,Source2,test,288.73458518889265,295.9823723095035
1783,Mobile,Source2,test,318.8896597769746,320.0616084658254
1784,Mobile,Source2,test,331.712940200436,338.1431613108251
1785,Mobile,Source2,test,358.022198679422,371.93385946612415
1786,Mobile,Source2,test,276.29267981716606,297.2673068601699
1787,Mobile,Source2,test,324.14849252504547,331.30991170715805
1788,Mobile,Source2,test,415.0396752279514,419.60493177466697
1789,Mobile,Source2,test,245.34230274413423,246.63523181692872
1790,Mobile,Source2,test,256.6072868998374,272.4057008481076
1791,Mobile,Source2,test,356.79038722881603,358.8148402020649
1792,Mobile,Source2,test,364.81695590061054,398.7516388209289
1793,Mobile,Source2,test,273.555342149679,296.4648795578802
1794,Mobile,Source2,test,273.0168761034464,278.00874732976786
1795,Mobile,Source2,test,348.7220048701363,366.5419381226038
1796,Mobile,Source2,test,329.76185394523327,329.14896409160394
1797,Mobile,Source2,test,312.20969352731976,337.3127220395191
1798,Mobile,Source2,test,264.1782616526154,279.30508470076654
1799,Mobile,Source2,test,329.5990015241235,324.42239548539226
1800,Mobile,Source2,test,250.16984031212502,270.00618867424396
1801,Mobile,Source2,test,329.41573595011477,346.08243555075444
1802,Mobile,Source2,test,277.3762708185066,282.4138647122457
1803,Mobile,Source2,test,281.58136887821865,292.0350480060458
1804,Mobile,Source2,test,286.5756444148979,300.9395267235776
1805,Mobile,Source2,test,261.8360860685879,280.664137549411
1806,Mobile,Source2,test,310.0577838990988,328.87063576462685
1807,Mobile,Source2,test,379.7781413142427,389.43149117709515
1808,Mobile,Source2,test,428.6391464633764,433.5349066919759
1809,Mobile,Source2,test,276.986589570832,300.3078931198511
1810,Mobile,Source2,test,308.4479499623126,325.0128257743574
1811,Mobile,Source2,test,319.1512218329533,324.3571958146978
1812,Mobile,Source2,test,287.2527480425274,320.6092734131765
1813,Mobile,Source2,test,297.6913784089506,313.6668500766076
1814,Mobile,Source2,test,424.6556498290437,454.53922030796065
1815,Mobile,Source2,test,301.384723744223,301.4186190014758
1816,Mobile,Source2,test,351.50946349560854,365.1900048039647
1817,Mobile,Source2,test,279.4207274443233,295.2758209791588
1818,Mobile,Source2,test,295.886917240946,306.34303420116004
1819,Mobile,Source2,test,323.79746347767133,347.7990525500781
1820,Mobile,Source2,test,329.91459973365266,358.10595739259094
1821,Mobile,Source2,test,232.0667055666422,248.2323311976843
1822,Mobile,Source2,test,379.77982297077756,392.0001450359551
1823,Mobile,Source2,test,275.01751404298125,283.98400455399957
1824,Mobile,Source2,test,281.96325033335586,311.5411681863507
1825,Mobile,Source2,test,253.82057720786966,257.1680102333631
1826,Mobile,Source2,test,416.77092039004805,437.56356047272993
1827,Mobile,Source2,test,183.8206868831831,198.7219087810468
1828,Mobile,Source2,test,276.7385141943324,297.01715735125475
1829,Mobile,Source2,test,327.62897072195256,345.2536698422102
1830,Mobile,Source2,test,252.66210488962852,275.9268075514609
1831,Mobile,Source2,test,368.5847248277291,384.7717145599034
1832,Mobile,Source2,test,285.62055702852047,301.06333944807335
1833,Mobile,Source2,test,304.64789933444257,320.33765270939585
1834,Mobile,Source2,test,254.85784422256827,271.5677777069046
1835,Mobile,Source2,test,301.1531622828375,326.8247567057894
1836,Mobile,Source2,test,305.80943111406805,324.86414780258616
1837,Mobile,Source2,test,291.2134268261602,294.8171874656707
1838,Mobile,Source2,test,343.2073618124236,380.8349501850567
1839,Mobile,Source2,test,303.1832348662931,334.507987640763
1840,Mobile,Source2,test,212.65170194210722,229.5922963308501
1841,Mobile,Source2,test,339.16920560569315,360.0077969758685
1842,Mobile,Source2,test,264.83224813999215,278.43625867872595
1843,Mobile,Source2,test,431.35324913645684,453.074398638559
1844,Mobile,Source2,test,314.08792192361756,339.38000477858515
1845,Mobile,Source2,test,341.4032226440344,359.3109179849156
1846,Mobile,Source2,test,336.52947833637637,352.3308198550842
1847,Mobile,Source2,test,310.52575441065954,336.7117772806847
1848,Mobile,Source2,test,336.401615482672,353.672261030759
1849,Mobile,Source2,test,362.88088893202854,375.52029585613946
1850,Mobile,Source2,test,339.87585265995756,362.97853730116407
1851,Mobile,Source2,test,281.08488274144696,297.2990457795154
1852,Mobile,Source2,test,299.05080467170393,313.96966974875227
1853,Mobile,Source2,test,366.0790482876193,390.9639546714875
1854,Mobile,Source2,test,274.973790863751,290.105383295319
1855,Mobile,Source2,test,486.27200891476883,515.7387772332272
1856,Mobile,Source2,test,274.5167070054376,287.37996531046724
1857,Mobile,Source2,test,301.183901089991,312.6832598761387
1858,Mobile,Source2,test,237.79453461116032,266.2303901776376
1859,Mobile,Source2,test,301.4450014251399,322.22800407950854
1860,Mobile,Source2,test,352.7743099692346,365.70956261268157
1861,Mobile,Source2,test,401.4808607939521,429.89450595574493
1862,Mobile,Source2,test,247.48793181781284,279.7268386856174
1863,Mobile,Source2,test,268.4331861291656,275.5734151079017
1864,Desktop,Source2,test,273.51650096233345,266.65873015372597
1865,Desktop,Source2,test,517.7816839406244,525.5057821684475
1866,Desktop,Source2,test,301.56652035426544,305.1285880696642
1867,Desktop,Source2,test,299.38092349031365,328.7767598256422
1868,Desktop,Source2,test,293.0231619900378,308.72559117759147
1869,Desktop,Source2,test,309.65566930234917,311.5368583281551
1870,Desktop,Source2,test,313.19238384887353,317.1565672199926
1871,Desktop,Source2,test,292.0239707887152,308.1303379706048
1872,Desktop,Source2,test,335.4148936830262,343.6570908168651
1873,Desktop,Source2,test,238.77628244627195,244.96337774390915
1874,Desktop,Source2,test,343.1132177658486,352.7651865846921
1875,Desktop,Source2,test,224.9397671892249,227.92253282746998
1876,Desktop,Source2,test,277.2106259690075,283.6367907162944
1877,Desktop,Source2,test,321.57049291111804,344.87278083198817
1878,Desktop,Source2,test,340.5024213970418,336.50589365377533
1879,Desktop,Source2,test,232.034754620892,258.50729247598446
1880,Desktop,Source2,test,416.89155536900034,431.5816463255956
1881,Desktop,Source2,test,326.6627419006648,330.1004903672907
1882,Desktop,Source2,test,278.51850684816424,310.55989277879587
1883,Desktop,Source2,test,354.07185534053644,362.0750063940332
1884,Desktop,Source2,test,261.7477565258637,286.55175279878193
1885,Desktop,Source2,test,332.5398211807015,337.17753632293767
1886,Desktop,Source2,test,265.162282823207,281.4539955173946
1887,Desktop,Source2,test,377.55630361003693,385.54821016172605
1888,Desktop,Source2,test,303.0450935934142,323.71909268445455
1889,Desktop,Source2,test,304.1051238907871,319.191767963851
1890,Desktop,Source2,test,296.55338987875984,309.4819779446852
1891,Desktop,Source2,test,253.74844419192937,272.5019463001159
1892,Desktop,Source2,test,295.55716533499884,309.295335456393
1893,Desktop,Source2,test,257.9105214239677,262.52483559310593
1894,Desktop,Source2,test,328.04794793992704,342.75170657029116
1895,Desktop,Source2,test,342.9811535506508,352.3857975425732
1896,Desktop,Source2,test,409.18303299465543,414.4978144442723
1897,Desktop,Source2,test,371.45495986134546,389.10049154079513
1898,Desktop,Source2,test,282.21094008819665,301.2788730984448
1899,Desktop,Source2,test,368.3150932982718,389.16257529031765
1900,Desktop,Source2,test,336.2200071061862,361.5596512218826
1901,Desktop,Source2,test,283.1430963991246,295.54203364017064
1902,Desktop,Source2,test,347.0753393711574,363.424585628198
1903,Desktop,Source2,test,319.3020117235688,342.1494336491389
1904,Desktop,Source2,test,317.62452437192076,327.47027817641606
1905,Desktop,Source2,test,230.50889125617113,242.824485912584
1906,Desktop,Source2,test,351.89762094867035,369.0972393186822
1907,Desktop,Source2,test,340.07806403270087,354.66175543881064
1908,Desktop,Source2,test,318.64593856992246,336.9392907347871
1909,Desktop,Source2,test,361.0957897072785,375.7120261850164
1910,Desktop,Source2,test,269.9597370899189,282.4893671162896
1911,Desktop,Source2,test,289.7303766631983,289.1396189045664
1912,Desktop,Source2,test,268.42757889968533,274.3449188328032
1913,Desktop,Source2,test,358.5091923403238,369.1480826847449
1914,Desktop,Source2,test,346.8587503225483,341.50726831164064
1915,Desktop,Source2,test,318.3966797870772,339.471067538903
1916,Desktop,Source2,test,351.86867639868825,375.24422152394226
1917,Desktop,Source2,test,347.43277538572966,360.9380636303057
1918,Desktop,Source2,test,299.246128215244,308.66415102612154
1919,Desktop,Source2,test,252.36483999753034,259.9845150641399
1920,Desktop,Source2,test,316.0323166479892,352.6384504081601
1921,Desktop,Source2,test,427.8656774343284,449.66620075626014
1922,Desktop,Source2,test,315.85440466690926,323.4800207339013
1923,Desktop,Source2,test,440.7521562881518,467.8151325918656
1924,Desktop,Source2,test,385.44533588470233,412.81832979525365
1925,Desktop,Source2,test,407.66463096521534,434.62128555120955
1926,Desktop,Source2,test,385.8331889522413,393.1058709748778
1927,Desktop,Source2,test,400.00078810028583,420.4693545656305
1928,Desktop,Source2,test,419.3876864503826,435.3776977277225
1929,Desktop,Source2,test,297.72477121740104,300.60238339224713
1930,Desktop,Source2,test,299.25773900926345,299.1662766353832
1931,Desktop,Source2,test,296.495233231863,305.4311976465358
1932,Desktop,Source2,test,228.22671197502564,254.85696961502063
1933,Desktop,Source2,test,412.1770071826933,426.50393607774316
1934,Desktop,Source2,test,297.8798299325326,308.59378484529924
1935,Desktop,Source2,test,303.4044088080673,329.3048418935337
1936,Desktop,Source2,test,302.97574356770446,317.8547277052932
1937,Desktop,Source2,test,364.4144700269416,383.31372245538205
1938,Desktop,Source2,test,349.1541282151923,363.71741768231874
1939,Desktop,Source2,test,310.802900997461,318.5021073557766
1940,Desktop,Source2,test,285.9106743811198,307.95845422502543
1941,Desktop,Source2,test,303.92314385394434,326.5183697733253
1942,Desktop,Source2,test,311.241676985228,337.33171990954617
1943,Desktop,Source2,test,229.3103460223864,249.20837576565515
1944,Desktop,Source2,test,387.1903640458537,437.7976155666088
1945,Desktop,Source2,test,337.02953189994844,354.0852172428267
1946,Desktop,Source2,test,289.6413105281275,301.6674147572922
1947,Desktop,Source2,test,283.39103204155595,292.08536859105385
1948,Desktop,Source2,test,336.32441754978856,352.5673298215417
1949,Desktop,Source2,test,354.62584049079254,380.1130138793816
1950,Desktop,Source2,test,214.58615017060362,240.66262129976676
